Type,Function,Mode,Series,X,Time_ns
u32,yy,admixture,5x6,80,1.389245
u32,zmij_scalar,admixture,5x6,80,2.184275
u32,zmij_x64_native,admixture,5x6,80,1.213109
u32,zmij_x64_v1,admixture,5x6,80,1.793571
u32,zmij_x64_v2,admixture,5x6,80,1.282443
u32,zmij_x64_v3,admixture,5x6,80,1.207278
u32,zmij_x64_v4,admixture,5x6,80,1.196976
u32,amartin,admixture,5x6,90,1.319948
u32,branchlut,admixture,5x6,90,2.404570
u32,branchlut2,admixture,5x6,90,1.850603
u32,countlut,admixture,5x6,90,2.300750
u32,fmt,admixture,5x6,90,2.504642
u32,jeaiii,admixture,5x6,90,1.722793
u32,naive,admixture,5x6,90,4.952070
u32,null,admixture,5x6,90,0.818256
u32,sse2,admixture,5x6,90,2.344975
u32,tmueller,admixture,5x6,90,1.547220
u32,unrolledlut,admixture,5x6,90,2.076861
u32,yy,admixture,5x6,90,1.256054
u32,zmij_scalar,admixture,5x6,90,2.180021
u32,zmij_x64_native,admixture,5x6,90,1.211226
u32,zmij_x64_v1,admixture,5x6,90,1.782942
u32,zmij_x64_v2,admixture,5x6,90,1.294600
u32,zmij_x64_v3,admixture,5x6,90,1.251970
u32,zmij_x64_v4,admixture,5x6,90,1.221473
u32,amartin,admixture,5x6,100,1.345908
u32,branchlut,admixture,5x6,100,1.845069
u32,branchlut2,admixture,5x6,100,1.295365
u32,countlut,admixture,5x6,100,1.693746
u32,fmt,admixture,5x6,100,1.787194
u32,jeaiii,admixture,5x6,100,1.078693
u32,naive,admixture,5x6,100,4.216089
u32,null,admixture,5x6,100,0.836435
u32,sse2,admixture,5x6,100,1.813413
u32,tmueller,admixture,5x6,100,0.964284
