Type,Function,Mode,Series,X,Time_ns
u32,amartin,admixture,5x6,50,1.327245
u32,branchlut,admixture,5x6,50,4.247561
u32,branchlut2,admixture,5x6,50,3.697478
u32,countlut,admixture,5x6,50,4.480120
u32,fmt,admixture,5x6,50,4.804798
u32,jeaiii,admixture,5x6,50,3.583557
u32,naive,admixture,5x6,50,7.615973
u32,null,admixture,5x6,50,0.832687
u32,sse2,admixture,5x6,50,4.148297
u32,tmueller,admixture,5x6,50,3.882545
u32,unrolledlut,admixture,5x6,50,4.071568
u32,yy,admixture,5x6,50,1.201417
u32,zmij_scalar,admixture,5x6,50,2.239090
u32,zmij_x64_native,admixture,5x6,50,1.308128
u32,zmij_x64_v1,admixture,5x6,50,1.908342
u32,zmij_x64_v2,admixture,5x6,50,1.372902
u32,zmij_x64_v3,admixture,5x6,50,1.307818
u32,zmij_x64_v3_nokernel,admixture,5x6,50,1.327070
u32,zmij_x64_v4,admixture,5x6,50,1.297912
u32,amartin,admixture,5x6,60,1.345257
u32,branchlut,admixture,5x6,60,3.969157
u32,branchlut2,admixture,5x6,60,3.319390
u32,countlut,admixture,5x6,60,4.228540
u32,fmt,admixture,5x6,60,4.382074
u32,jeaiii,admixture,5x6,60,3.301279
u32,naive,admixture,5x6,60,7.214315
u32,null,admixture,5x6,60,0.815030
u32,sse2,admixture,5x6,60,3.907946
u32,tmueller,admixture,5x6,60,3.518483
u32,unrolledlut,admixture,5x6,60,3.637073
u32,yy,admixture,5x6,60,1.230644
u32,zmij_scalar,admixture,5x6,60,2.259734
u32,zmij_x64_native,admixture,5x6,60,1.304525
u32,zmij_x64_v1,admixture,5x6,60,1.885507
u32,zmij_x64_v2,admixture,5x6,60,1.361125
u32,zmij_x64_v3,admixture,5x6,60,1.281330
u32,zmij_x64_v3_nokernel,admixture,5x6,60,1.310217
u32,zmij_x64_v4,admixture,5x6,60,1.294824
u32,amartin,admixture,5x6,70,1.330652
u32,branchlut,admixture,5x6,70,3.485895
u32,branchlut2,admixture,5x6,70,2.881534
u32,countlut,admixture,5x6,70,3.509949
u32,fmt,admixture,5x6,70,3.729610
u32,jeaiii,admixture,5x6,70,2.801615
u32,naive,admixture,5x6,70,6.448363
